Book,Chapter,Verse,Scripture
40,5,25,"—‍Tikmũ'ũn te xa tu' gãy, xix 'ãkupex, tu 'ãmõgã'ax tik pa te hãmyũmmũg hah, 'ãpu nũ mũtik yãyhã 'ãxape, ka 'ãmõgã tik pa te hãmyũmmũg hah, ha' xat pu 'ãmũy, nũy kanet kopa mõ'ãtat. Pax xa kanet kopa 'ãxip, hu ta 'ãxupa hok, tu mõktu tayũmak xexka hã pago, xayĩy 'ãpep."
40,5,27,"'Ũnõy hã' xupxet 'ãktux—‍'Ãxop te Topa yõg xat'ax yũmmũg, ha: “'Ãnõy hã xupxet hok!” Kaxĩy."
40,5,28,"Pa 'ãte 'ãxat, hu: 'Ũn 'ãpa hã pẽnã hok, nũy 'ũn putup hok. Tikmũ'ũn te 'ũn pẽnãhã' puxi' kuxa kopa' xonnix."
40,5,29,"Pax xa 'ãpa xe'e xa hãpxopmã kummugã', 'ãpu 'ãpa xut, nũy putyõn. Yã' max 'ãpap-xet, ha ta' kummuk, xa Hãmgãyãgnãg Pet ha 'ãmõg."
40,5,30,"Pax xa 'ãyĩm xe'e xa hãpxopmã kummugã', 'ãpu 'ãyĩm xax mĩkax hã, nũy putyõn. Yã' max 'ãyĩm puxet, ha ta' kummuk xa Hãmgãyãgnãg Pet ha 'ãmõg."
40,5,31,"Tik te yãy xetut nĩm 'ãktux—‍Tikmũ'ũn te 'ãxat kamah, hu: “Tik te' xetut nĩm putup, puxix tappet mĩy, pu tu' nĩm.” Kaxĩy. Pa 'ãte 'ãxat xe'e': 'Ãxetut nĩm hok. Pẽyã' xetut te tik nõy mũtik xonnix, 'ũtux hok pu nĩm, pãyã' xetut te tik nõy mũtik xonnix hok, 'ũtux hok pu nĩm hok, ka tik nõy mũy, nũy nũ mũtik tu' xonnix. Yã tik te' nõy xetut mũg, tu nõm hã' xupxet, yã hãpkummuk mĩy."
40,5,33,"Tute hãm'ãktux xex'ax 'ãktux—‍Mõnãyxop hittap te Topa yõg hãm'ãktux 'ãpak, hu 'ãxat, hu: “Xate Topa pu hãm'ãktux xex, 'ãpu' xaxok hok, nũy mĩy.” Kaxĩy. Pa 'ãte: Topa 'ãxet'ax 'ãktux hok 'ĩhã hãm'ãktux xex, xix pexkox 'ãktux hok. Pexkox yã Topa xip'ax xe'ẽgnãg hah, xix hãm xexka 'ãktux hok, 'ĩhã hãm'ãktux xex. Yã hãm xexka xohix Topa yõg, yã' yõg hãptonnok'ax. Ha Yenoyanẽn 'ãktux hok. Yã Topa te' xat xe'ẽgnãg, yã' yõg kõmẽn xe'e', xix 'ãxe 'ãktux hok, 'ĩhã hãm'ãktux xex. Pi'yã' yãy xe yãyhã yãm-nok, xip-nĩy? 'Ap yãyhã yã yũmmũg'ah, yĩy 'ãxe 'ãktux hok, 'ĩhã hãm'ãktux xex."
40,5,37,"Hu hãm'ãktux kutõgnãg, hu: “'Ãmhok,” kaxĩy, xix: “Hamũn,” kaxĩy. Puxi'. Yã Hãmgãyãgnãg mũn te tikmũ'ũn yũmmũgãhã, pu hãm'ãktux tox. Hãm'ãktux tox hok!"
40,5,38,"'Ũnõy pu hãpkummuk hã' yãnãn 'ãktux—‍Tikmũ'ũn te: “Yã' max tikmũ'ũn kummuk pu hãpkummugã 'ũyãnãn tu', nũy tu pago.” Kaxĩy. Pa 'ãte: Tikmũ'ũn kummuk pu hãpkummugã hok, nũy tu pago hok, pa tik te 'ãpayĩn kix, 'ãpu' tux hok pu 'ãpayĩn nãg nõy kix kamah."
40,5,40,"Tikmũ'ũn te 'õg topixxax xut, 'ãpu 'õg kayak tu' hõm kamah, ha tu paxmõg."
40,5,41,"Xonat puknõg te 'ãxat, xayĩy 'ũyõg hãpxop putux tat, 'ãpu' tat. Ha 'ãxat pu kinõm puxet hã' tat, 'ãpu kinõm 2 hã' tat."
40,5,42,"Tikmũ'ũn te hãpxop 'ũm xak, nũy ta putpu xa' hõm, 'ãpu tu' hõm. Tikmũ'ũn te' hok xak hãpxop 'ũm, 'ãpu tu' hok hõm."
40,5,43,"'Ãhã' puknõg xop putup pax—‍Tikmũ'ũn te: “'Ãxapep-tup pax, pa' puknõg xi' gãy xop putup hok.” Kaxĩy. Pa 'ãte': Gãy xop putup pax, xi' puknõg xop, xix Topa tu' xax, pu nõm hã hãmmaxnã', xa 'ãxop yãyhã Topa hã 'ãk-tok xop xe'e'. Yã Topa te mãyõn xat, pu' hep xop xohix pu hãm pukgã', yã hãpxopmã kummuk xop pu' mĩy, xix hãpxopmã max xop pu' mĩy kamah. Tute tex nũ'kutnãhã' hep xop xohix pu. Yã tikmũ'ũn te hãmyok mĩy xop pu nũ'kutnãhã', xix tikmũ'ũn te hãpkohe' mĩy xop pu tex nũ'kutnãhã kamah. 'Ãxop te 'ãxapep-tup xix tikmũ'ũn gãy xop putup nõg, puxix Topa xa pexkox yõg hãpxop 'ũm hõm hok. Yã tik kummuk xop te gohet pupi tayũmak pop, tute yãy xape xop mũn putup pax, xi' puknõg xop putup nõg."
40,5,47,"'Ãxop te 'ãxape xop mũtik hãm'ãktux puxehnãg, ha ta' puknõg xop te yãy xape mũtik hãm'ãktux kamah, nõm xop te Topa hã' puknõg xop."
40,5,48,"—‍'Ãpu hãpxopmã max xe'ẽgnãg, nũy 'Ãtak Topa putuk, ha pexkox kopa' xip, tu hãpxopmã max xe'ẽgnãg mõ'kuma' mõg."
40,6,1,"'Ãnõy pu hãmmaxnãhã'—‍'Õg pa 'ãti'! Hãpxopmã max hok, nũy mõ'ãmã hok, puyĩy tikmũ'ũn pẽnã'. 'Ãmhok. Pa Topa pu hãpxopmã max xe'e, puyĩy Topa pẽnã'. Pãyã xate' mĩy puyĩy tikmũ'ũn pẽnã', puxix Topa yũmũg Tak xa pexkox yõg hãpxop 'ũm hõm putup hok. —‍Xate tikmũ'ũn hok xop pu hãpxop hok hõm, 'ãpu 'ĩy hok. Yã mõ'ãmã'ax xop pa max, pãyã' kuxa kummuk, tu yãy yõg hãpxopmã max'ax 'ãktux, tu Topa pet kopa hãm'ãktux, xix kõmẽn kopa hãm'ãktux, pu tikmũ'ũn hãpxopmã'ax yũmmũg, tu: “Yã tik max, 'õhõm!” Kaxĩy. Yã Topa tep-tup nõg, tu: “Puxi'.” Kaxĩy. Tu pexkox yõg hãpxop 'ap hõm putup'ah, mõ'ãmã pax xop pu' hõm putup'ah."
40,6,3,"Xate tikmũ'ũn hok hã nõ teheh, 'ãpu hãm'ãktux hok, pu tikmũ'ũn 'ũm yũmmũg hok, pu 'ãxape xe'e yũmmũg hok. Tikmũ'ũn 'ũm pu' xuktux hok, puxix Topa xa pexkox yõg hãpxop hõm. Yã Topa te hãpxopmã'ax xohix pẽnãhã'."
40,6,5,"Tute Topa pu hãm'ãktux 'ãktux—‍Tikmũ'ũn te mõ'ãmã, yã' pa max, pãyã' kuxa kummuk, tu Topa pu hãm'ãktux hitop, tu kõmẽn yõg putat hã' xuktux, xix Topa pet kopa' xuktux, pu tikmũ'ũn pẽnã', nũy tu: “'Ũmax nõ'õm! Yã Topa pu hãm'ãktux pax!” Kaxĩy. Pãyã yã' koit."
40,6,6,"Pa 'ãpet ha mõg, nũy mõhãmyĩnnĩn, nũy 'ãp-xehnãg hã 'õg 'Ãtak Topa pu hãm'ãktux, 'ĩhã xate nõm pẽnã 'ohnãg, ha' xupak, tu xa' hõm pexkox yõg hãpxop. Yã Topa 'õg 'Ãtak te hãpxopmã'ax xohix pẽnãhã'."
40,6,7,"—‍Topa pu 'ãp-xehnãg hã hãm'ãktux, tu hãm'ãktux 'ãhĩynãg hok, 'ũpuknõg xop putuk. Nõm te Topa pu hãm'ãktux tox, tu hãm'ãktux 'ãhĩynãg, puyĩy Topa' xupax."
40,6,8,"Kaxĩy mĩy hok! Topa yã 'õg 'Ãtak, tu hãmyũmmũg xe'ẽgnãg, tu xatep-tup yũmmũg tap."
40,6,9,"Yĩy Topa pu hãm'ãktux kaxĩy, hu:“Yũmũg 'Ãtak, nõm te pexkox tu' xip, pũyã' xohix kuxa' yẽy 'ãkeppah, tu 'ãmax xe'ẽgnãg 'ãktux."
40,6,10,Pũyã tikmũ'ũn xohix 'õg xat'ax pu' yĩpkox pi' nũhũ hãhãm tu'.Yã pexkox yõg xop xohix yĩpkox pip nõmhã.
40,6,11,"'Ãmnĩy xohix 'ĩhãk mũ'ã hãpxop 'ũm nũ'kutnã', 'ũyĩ' mã',"
40,6,12,"hak mũ yõg hãpkummuk mĩy'ax xaxogã', pu tu kux.Tikmũ'ũn tek mũg kummugãhã', hak mũ'ãte nõm mĩy'ax xaxogãhã kamah, ha' kux."
40,6,13,"'Ũtux hok puk mũg kopit hok, 'ũgmũ'ã hãpxopmã kummuk hok, pak mũg ka'õgã', 'ũyĩy hãpxopmã max.Yã 'ãxexka xe'ẽgnãg, hu tikmũ'ũn xohix xat, xix hãpxop xohix xat, ha' xat kuxyã 'ohnãg, 'ãka'ok xe'ẽgnãg hah, xix 'ãmax xe'ẽgnãg kamah. Hamũn.”"
40,6,14,"—‍'Ãnõy yõg hãpkummuk mĩy'ax xaxogã', puxix 'Ãtak Topa 'õg hãpkummuk mĩy'ax xaxogã', pa 'ãnõy yõg mĩy'ax xaxogã hok, puxix Topa 'õg mĩy'ax xaxogã 'ohnãg."
40,6,16,"'Ãxit hok nũy Topa pu hãm'ãktux—‍'Ãxit hok nũy Topa pu hãm'ãktux, hu ta 'ãpa hittup. Tikmũ'ũn te mõ'ãmã', yã' pa max, pãyã' kuxa kummuk, tu' xit hok 'ĩhã pa kummuk, puyĩy tikmũ'ũn pa kummuk pẽnã', tu' xit hok yũmmũg, pa Topa te nõm xop pu pexkox yõg hãpxop hõm 'ohnãg."
40,6,17,"'Ãxit hok, nũy Topa pu hãm'ãktux, 'ãpu 'ãpayĩn pix, xix 'ãxe yoa', puyĩy tikmũ'ũn 'ãxit hok yũmmũg hok. Yã 'Ãtak Topa puxehnãg te' yũmmũg, ha tikmũ'ũn te Topa pẽnã hok, ha hãpxopmã'ax xohix pẽnãhã', tu xa pexkox yõg hãpxop hõm putup."
40,6,19,"Pexkox yõg hãpxop 'ãktux—‍Hãpxop xohix pop hok, xix tayũmak xexka pop hok, nũy yãy tu nũ'xok, tu mõktu 'õg tayũmak xohix nũnte hãm xexka tu'. Yã' kut te' mãhã', hak-nox, ha' nõg, ha tik kummuk te' nõy yõg hãpxop hã' xupxet, xix 'õg tayũmak hã' xupxet'ax, yĩy pop hok,"
40,6,20,"pa pexkox yõg hãpxop pop, tik 'ũm te nõm hãpxop hã' xupxet hok, xik-nox 'ohnãg."
40,6,21,"Tikmũ'ũn kuxa te yãy yõg hãpxop xak, yĩy pexkox yõg hãpxop xax, puyĩy 'ãkuxa hittupmã'."
40,6,22,"Kuyãnãm 'ãktux—‍Kuyãnãm te tikmũ'ũn pa putuk, tu hãptupmãhã', ha tikmũ'ũn te hãmpẽnã max. 'Ũpa max, puxix nõmhã hãmpẽnã max kamah. 'Ũpa kummuk, puxix hãmpẽnã kummuk. Pax xa 'ãpa hok, puxix hãmpẽnã 'ohnãg. Yã 'ãmnĩy koxtap pax!"
40,6,24,"Tute 'ũptexop xexka 'ãktux—‍Tikmũ'ũn te' xuxyã 2 pu hãm hok. Yã' xuxyãp-xet putup nõg, tu ta' nõy putup pax. Kaxĩy tikmũ'ũn te Topa pu hãm hok 'ĩhã tayũmak xak pax."
40,6,25,"—‍Yĩy 'ãte xa hãm'ãktux, hu: Xutigã hok, nũy tu: “'Ãtep-tep mã'ax?” Kaxĩy. Xix: “'Ãtep-tep mũn xo'op'ax?” Kaxĩy. Xix: “Pi'a 'ãte mõ'tat'ax?” Kaxĩy. Yũmmũg. Tikmũ'ũn yĩn max hãmãxap, hak-nãy tu hãpxop xit'ax xix topixxax."
40,6,26,"Putuxnãg pẽnã', ha' topaha'. 'Ap hãpxop xap xok'ah, xix hãpxop ta nũnnã 'ohnãg, tu' pet kopa' xex 'ohnãg, pa 'Ãtak Topa te pexkox tu' xip, tu pẽnãnã' xip, puyĩy putuxnãg xit. Pi'yã Topa tep-tup? Yã Topa te tikmũ'ũn putup xexkah, tu putuxnãg xop putup kutõgnãg."
40,6,27,"Pax pu tikmũ'ũn 'ũm yãykuxop xexkah, puxi' xutigã'ax hã' hi tox 'ohnãg."
40,6,28,"—‍Teptu hãmpe'ãpaxex, hu: “Tep tek mõ'tat'ax?” Kaxĩy. Pẽnã mĩnnut. 'Ũtuk max, tu' hãm 'ohnãg, tu topixxax xap 'ohnãg yãy pu',"
40,6,29,"pa 'ãte xa hãpxe'e 'ãktux: Mõnãyxop hittap Xanomãm yã' xexkah, tu 'Iyaet yõg tikmũ'ũn xohix xat, tup-texop xexkah, tu topixxax max mõ'tat, pa Xanomãm xax 'ãnuk max, ha mĩnnut xax 'ãnuk mãynãg."
40,6,30,"Yã Topa te mĩnnut xop xax mĩy, xix mĩxux xop xax, ha hõnhã' xip, tu hãptup 'ĩhã' tap, ha kuxap hã mõ'xut, ha' nõg, yĩy Topa te xa topixxax mõ'tatnãhã kamah, pa 'ãkuxa mãm pu'uk Topa kopah."
40,6,31,"Yĩy yãy xutigã hok, nũy 'ãxit'ax xax hok, nũy xo'op'ax xax hok, nũy topixxax xax hok. 'Ãmhok. Kaxĩy hok. 'Ũpuknõg xop te Topa yũmmũg 'ohnãg, hu' yãykuxop punethok, pa Topa yã 'ãxop hã 'Ãtak, tu pexkox tu' xip, tu 'ãpẽnãnã' xip, nũy xa hãpxop xohix mõ'pok,"
40,6,33,"yĩy Topa xax hãmãxap, tu nõm pu 'ãyĩpkox pi', nũy nõ xat'ax mĩy, ha xa' popmãp-tup hãpxop xohix."
40,6,34,"Yĩy xutigã hok 'ĩhã hãptup pe'ãpaxex. Yã hãptup mõ'nãp-tup, ha xate hãpxop xak putup punethok, nũy yãykuxop. Pa hõnhã yã yãykuxop punethok. Yã' puxi'."
40,7,1,"'Ũnõy yõg hãpxopmã'ax 'ãktux kummukTikmũ'ũn nõy yõg hãpxopmã'ax kopit hok, nũy nõ kummuk 'ãktux hok, ka Topa 'õg hãpxopmã'ax kopit, nũy 'ãkummuk 'ãktux kamah."
40,7,2,"'Ãxop te 'ãnõy yõg hãpxopmã'ax kopit, ha kaxĩy Topa te 'ãkopit putup; 'õg panat hã 'ãnõy pu hãpxop xap hãmenex, puxix nõm panat hã xa hãmenex hãpxop xap kamah 'ũyãnãn tu'. 'Ãnõy puk-tõgnãg hõm, puxix xa' hõm 'ãk-tõgnãg kamah. 'Ãnõy pu punethok hõm, puxix xa' hõm punethok 'ũyãnãn tu'."
40,7,3,"Xate 'ãnõy yõg hãpxopmã'ax kummuk pẽnãhã'. Teptu xate pẽnã hok yãy yõg hãpxopmã'ax kummuk? Xate 'ãnõy pu hãm'ãktux, hu: “Nãy, tux hok 'ũ xa hãmyũmmũgã',” kaxĩy, 'ĩhã 'ãpa te hãmyũmmũg 'ohnãg. 'Ãpa te hãmyũmmũg 'ohnãg, yã mõ'ãmã'. Yãy yõg hãpxopmã kummuk kux hãmãxap, xayĩy kunãy tu 'ãnõy yõg hãpxopmã'ax kummuk kuxyã'.?"
40,7,6,"—‍Topa yõg hãpxop max hõm hok kokex putuk xop pu', ka gãy ha 'ãp-top. 'Õg kupxat xap max hõm hok xapup putuk xop pu', ka' gãy ha nõm tonnok. Kaxĩy Topa yõg hãm'ãktux 'ãktux hok hãmgãy xop pu', ka 'ãp-tex 'ũgãy tu'."
40,7,7,"Topa mũn max—‍Topa tu' xax, puxix xa' hõm. 'Ũxax, hu ta' xipi', hãptopa 'ãxip, tu' xãnã', puxix xa' xõn. Tikmũ'ũn te ta tu' kax, puxi' pop, ha tikmũ'ũn te' xak, puxi' xipi', ha Topa te hãpxõn putup 'ĩhã tikmũ'ũn te hãptopa xãnãhã', hu: “Hãpxõn!” Kaxĩy. 'Ãk-tok te pãm xak. 'Ok hõm putup mĩkaxxap, nũy tu yãnãn? 'Ãmhok! 'Ãk-tok te mãm xak. 'Ok hõm putup kãyã gãy, nũy tu yãnãn? 'Ãmhok. 'Ap yãnãn putup'ah. Tikmũ'ũn kuxa kummuk, tu hãpxopmã kummuk, pak-tok putup pax, tu tu hãpxop max hõm, ha 'Ãtak Topa kuxa max xe'ẽgnãg, tu pexkox tu' xip, tu' yãy kutok xop pu hãpxop max xe'e popmãhã', 'ĩhãk-tok xop te ta tu' kax, pu' popmã'."
40,7,12,"—‍Xatep-tup tikmũ'ũn xa hãmmaxnã', yĩy nõm pu hãpxopmã max hãmãxap. Yã Mõyyex te' xat, xix tik xop hittap te yũmũ'ã hãmyũmmũgãhã'."
40,7,13,"Tute putat 2 'ãktux —‍Hãmpak'ax yĩkox kutõgnãg hã mõy mõnãy. Ha ta' xip hãmpak'ax yĩkox xexkah, 'ũyõg putat te Topa yõg putat xakgãhã', ha tikmũ'ũn punethok te putat xexka hã' mõg, yĩy mõnãy hok, pak-tõgnãg nõm hãmpak'ax yĩkox hã mõnãy, nũy Topa yõg putat xe'e hã mõg, xayĩy 'ãhi xe'ẽgnãg mõkuma mõg. -"
40,7,15,"Tute tik xop te mõ'ãmã'ax 'ãktux—‍'Õg pa 'ãti'! Yã tik xop te mõ'ãmã', tu Topa pupi hãm'ãktux xop putuk, pãyã hamũn'ah. Yã' koit. 'Ũpa te kahnẽn pa putuk, pãyã' kuxa kopa kokex gãynãm putuk."
40,7,16,"Tu hãm'ãktux max, pa hãpxopmã kummuk. Xate tikmũ'ũn yõg hãpxopmã'ax pẽnãhã', nũy tikmũ'ũn yũmmũg. Mĩm kup te xãpxox taha', pãyã 'a xupxak ta'ah, xix gõyap ta'ah."
40,7,17," Kaxĩy mĩm kup max xohix te mĩnta max taha', 'ap kummuk 'ũm ta'ah, ha mĩm kup kummuk te mĩnta kummuk taha', 'ap max mũn ta'ah, -"
40,7,19,"ha tikmũ'ũn te' kup kummuk xak, pu hãm tu nãy, pu kuxap hã mõ'xut, ha' nũ' nĩ' nũy nõg."
40,7,20,"Ha kaxĩy 'ãxop te tik te mõ'ãmã'ax pẽnãhã', tu' yõg hãpxopmã'ax kopit, nũy yõg hãpxopmã'ax kummuk yũmmũg. Tikmũ'ũn te Yeyox pu' yĩpkox pip—‍Tikmũ'ũn tek xãnãhã', hu 'ãtu: “Yãyã', Yãyã',” kaxĩy, pa 'ũyãg yĩpkox 'ohnãg, ha yõgnũ 'Ãtak Topah, tu pexkox tu' xip, tu nõm yĩpkox hok xop xat putup 'ohnãg. Pa tikmũ'ũn yãg yĩpkox pi', puxix Topa nõm xat. Yã' yõg hãptup xe'e mõ'nã'ax, 'ĩhã tikmũ'ũn punethok te: “Yãyã', Yãyã', 'ũgmũ'ãte 'ãxuxet'ax 'ãktux nũy hãm'ãpak max'ax 'ãktux, tu yãmĩy kummuk mõy tikmũ'ũn kuxa kopah, tu hãpxopmã ka'ok xe'ẽgnãg, tikmũ'ũn puxet te' mĩy hok,” kaxĩy, kopxix hãm'ãktux putup, nũy tu nõy yãnãn, hu: “'Ãte 'ãyũmmũg 'ohnãg. Mõy, mõg, nũy 'ãpep, 'ãte 'ãp-tup'ah, 'ãxop te hãpxopmã kummuk punethok hah.” Kaxĩy."
40,7,24,"Tute mĩptut mĩy'ax 'ãktux—‍Tikmũ'ũn te yõg hãm'ãktux 'ãpak, tu' yĩpkox pi', puxix ta tu hãmyũmmũg, yã tik pet max putuk, ha mĩkaxxap xexka yĩmũ' yã' pet, ha tex gãy mõ'yũm, tu' xupep, tu yã kõnãg xet, ha 'ãmuuh gãy te mõ'kouk xexkah, pa mĩptut yũm ka'ok mĩkaxxap xexka hã."
40,7,26,"—‍Ha tikmũ'ũn te yõg hãm'ãktux 'ãpak, tu' yĩpkox 'ohnãg, tu hãmyũmmũg 'ohnãg, tu tik pet kummuk putuk, ha 'ãmot yĩmũ' yã' pet. Ha tex gãy ka'ok, ha mĩptut te 'ãmot tu mõ'yũm, tu' pu'uk, tu yãy koxyõy, tu nũ'nãnãm. Ta tu' kux."
40,7,28,"Yeyox te hãm'ãktux ka'okTu hãm'ãktux kux, ha tikmũ'ũn kuxãnõg. Yã hãm'ãktux ka'ok hã Yeyox te tikmũ'ũn pu hãmyũmmũgãhã'. Tik te hãmyũmmũg xop te hãm'ãktux pu'uk, pãyã Yeyox mũn te hãm'ãktux ka'ok, 'ũxat tu'. Series, "
40,8,1,"Yeyox te tik xax kunutnãm tapmãhã'Yeyox te yĩktix tu' yĩxohoh, 'ĩhã tikmũ'ũn xohix punethok te' pe' mõg,"
40,8,2,"ha tik pakut nũn, tu' xax kunut, tu Yeyox keppa' kopaxux hã' nãhã', tu tu nũ' xup, tu:—‍Yãyã', 'ok xatek putup 'ũg hittupmã'? Kaxĩy."
40,8,3,"Ha Yeyox mõ'yĩm kutit, tu tik 'ãpit, tu:—‍Hamũn. 'Ãte 'ãp-tup. 'Ãhittup. Kaxĩy.Hãpxip 'ohnãg 'ĩhã tik xax max xupep,"
40,8,4,"ha Yeyox te:—‍Tikmũ'ũn pu 'ãktux hok, pa 'ãmãnex ha mõg hãmãxap, pu 'ãxax pẽnã', nũy 'ãhittup yũmmũg, hak-nãy tu Topa pu hãpxop mõ'hap, pu tu hax. Yã hõmã mõnãyxop Mõyyex te hãpxop mõ'hap xat, pu tikmũ'ũn pu yãy hittup'ax yũmmũgã'. Kaxĩy."
40,8,5,"Yeyox te kãmãnat hittupmãhã'Tu ta' mõg, Yeyox mõg kõmẽn Kapãnãn ha', tu' mõg tu mõktu' xupep, pa' xip tik te Hõm yõg gohet puknõg pu' hãm, tu Yeyox ha' nũn, tu ta tu' xak, pu' yõg kãmãnat hittupmã', hu:—‍Notot, yõgnũ kãmãnat tek pet tu' xip, tu pakut xexkah, tu hãpkumep hok. Yã' xũy xexkah. Kaxĩy."
40,8,7,"Ha Yeyox te:—‍'Ũgmõg, nũy nõ' hittupmã'. Kaxĩy."
40,8,8,"Ha gohet yõg tik te:—‍'Ãmhok! 'Ãmõg hok! Nãy. 'Ãxexkah, hakmũn kutõgnãg, yĩk pet ha mõg hok. 'Ãpu, hãmpakut'ax xat, pu kãmãnat nĩm, ha' hittupmãp-tup. 'Ũgmũn yĩpkox xip yõgnũ xexka xop pu', tu xonat xop xat 'ũyãnãn tu', hakmũn pu yĩpkox pip. 'Ãte xonat puxet xat, hu: “Mõg,” kaxĩy, ha' mõg, ha xonat nõy xat, hu: “Mã',” kaxĩy, ha' nũn. Ha' nõy xat, hu: “Mõy mĩy!” kaxĩy, ha' mĩy. Kaxĩy."
40,8,10,"Ha Yeyox te' xupak, tu' kuxa hittup, tu tikmũ'ũn te' pe' mõg pu hãm'ãktux, hu:—‍'Ãte xa hãpxe'e 'ãktux: Nũhũ tik kuxa yũm ka'ok 'ũgkopah, ha 'Iyaet yõg tikmũ'ũn kuxa mãm pu'uk, yũmũ yõg tikmũ'ũn kuxa mãm pu'uk. 'Ũxaxok hok! Hãmpuknõg xop nũn putup, tu hãm xexka xohix tu' nũn putup, nũy 'ãmuk xexka mã Yoneo xop mũtik, 'ĩhã Topa te yãy yõg tikmũ'ũn xat, ha mõnãyxop hittap 'Amanãm mũtik xit putup, xix mõnãyxop hittap 'Iyak mũtik xit putup, xix mõnãyxop hittap Yako mũtik xit putup,"
40,8,12,"ha Topa te 'Iyaet yõg tikmũ'ũn mõ'pok putup hãptopa', tu' papuk putup, hãpkoxtap kopa' pip putup, 'ũkuxa mãm 'ohnãg hah. Tu' xũy xexkap-tup, hu potaha hãptopa' pip tu'. Kaxĩy."
40,8,13,"Tu gohet yõg tik pu hãm'ãktux, hu:—‍'Ãpet ha mõg. 'Ãkuxa yũm ka'ok 'ũgmũn kopah, yĩy Topa te 'õg kãmãnat hittupmãhã'. Kaxĩy.Hãpxip 'ohnãg 'ĩhã kãmãnat hittup."
40,8,14,"Yeyox te tikmũ'ũn punethok hittupmãhã'Ha ta' mõg Yeyox, tu Pet xetut mũg tut ha' mõg, tu' mõg tu mõktu mĩptut tu' xupep, tu mõ'nãhã', pa' xetut mũg tut pip, 'ũpakut tu', tu' xax pukpex,"
40,8,15,"ha Yeyox te 'ũn yĩm 'ãpit, ha' xuxi', ha' yok, tuk-nĩhã' xip, tu hãpxop xit'ax puk, ha nõ' xit."
40,8,16,"Ha 'ãmãxak 'ĩhã tikmũ'ũn te' pakut xop nũnnãhã Yeyox hah, puyĩy yãmĩy kummuk mõy, puyĩy hittupmã', tu' xat, tu' yĩy'ax hã yãmĩy kummuk mõy, tu tikmũ'ũn pakut hittupmãhã'."
40,8,17,"Hõmã, hãmyãxatamuk xohix 'ĩhã, tik hittap 'Iyait te Topa pupi hãm'ãktux, tu Topa yõg yãykutnã'ax 'ãktux, yã Yeyox 'ãktux, tu: “Tik te yũmũ yõg hãmpakut hã' tot, tu yũmũg xũy'ax hã' tot.” Kaxĩy. Yã Topa yõg hãm'ãktux hittap hã Yeyox te tikmũ'ũn hittupmãhã nõmhã'."
40,8,18,"Tikmũ'ũn te Yeyox mũtik hãpkumepTa Yeyox te tikmũ'ũn xohix xexka pẽnãhã', hu' xat, pu yãy tik xop mõg, ha kõnãg xexka xak."
40,8,19,"Ha tik te hãmyũmmũg nũn, tu:—‍Notot, 'ãte 'ãmũtik hãpkumep putup. Yã hãm 'ũm hã 'ãmõg'ax, kamak mõg'ax 'ãpehe'. Kaxĩy."
40,8,20,"Ha:—‍Kokexmax hex te hãpkox kopa' pet, ha putuxnãg te mĩm yĩkpak tu' pet, pak mũn Tikmũ'ũn Kutok, 'ak pet 'ũm xip'ah, nũy 'ũkpihi'. Kaxĩy."
40,8,21,"Ha ta tik nõy te Yeyox mũtik hãpkumep, tu:—‍Yãyã', tux hok 'ũktak nõ hãpkot hãmãxap. Kaxĩy."
40,8,22,Ha Yeyox te:—‍'Ũgmũtik hãpkumep. Pũyã' xakix xop 'ũxakix nõy xop nõ 'ãpkot. Kaxĩy.
40,8,23,"Yeyox te 'ãmuuh gãy 'ãxi'Tu ta' mõg, tu mĩpkox hã mõ'nãhã', nũy kõnãg xexka yĩmũ' mõg, ha yãy yõg tik xop te nũ mũtik mõg. Hãpxip 'ohnãg 'ĩhã kõnãg gãy, ha 'ãmuuk gãy kamah, tu mĩpkox mõ'yõn, ha yãy mahamnãm kõnãg yĩmũ', ha kõnãg te mĩpkox hã mõ'yũm, pa Yeyox mõ'yõn."
40,8,25,"Ha tik xop te Yeyox yĩkãgnãg hã' mõg, tu tuhuk, ha yãy koxak, ha:—‍Yãyã'! Mõ'õn hok, ka yũmũg xakix! Kaxĩy."
40,8,26,"Ha Yeyox te:—‍Teptu yã 'ãkuxãnõg? 'Ãkuxa mãm pu'ũgnãg 'ũgkopah! Kaxĩy.Tu' yok, tu 'ãmuuh gãy tu' xat, xix kõnãg gãy tu' xat, pu tu xuxi', ha' xuxi'."
40,8,27,"Ha tik xop te' pẽnã ka'ok, 'ũkuxãnõg tu', tu:—‍Tik 'ũm 'õhõm? Yã 'ãmuuh gãy xat, xix kõnãg gãy xat, ha' yĩpkox pip, hu' xuxi'! Kaxĩy."
40,8,28,"Yeyox te yãmĩy kummuk mõyHa ta' mõg Yeyox, tu hãpxexka Ganat tu' mõg, tu' mõg Ganinet yõg kõnãg xexka xatapa', tu mõktu' xupep, pa tik 2 nũn, ha yãmĩy kummuk tek-te'ex kummuk, yĩy xukpot tu' tihi'. Ha yãmĩy te' gãyãhã', yĩy tikmũ'ũn xohix te' yĩpkutuk, tu xukpot yõg putat nõã'yẽn, hu yĩmmap hã' mõg."
40,8,29,"Hãpxip 'ohnãg 'ĩhã tik yĩy ka'ok, tu:—‍Xate tep mũn putup? 'Ãmũn yã Topak-tok. 'Ok nũn, nũy 'ũgmũg kummugã hãmãxap? Kaxĩy."
